id,score_date,segment_smb,segment_non_smb,segment_commercial,segment_enterprise,segment_midmarket,region_emea,region_apac,region_latam,region_amer,customer_age_quarters,sales_assisted,legacy_flag,product_counts,billing_dunning_not_ok,crm_industry_current,crm_employee_range,crm_success_owner_change,new_score_date,last_score_date,churned,seat_utilization,csat_score,last_outage,future_arr,current_arr
JMAN_10025258,06-01-2023,0,1,0,0,0,0,1,0,0,10,0,0,4,0,Corporate Services,01-Sep,0,2023-01-06,2023-03-31,0,1,0,10,60,60
JMAN_10025258,13-01-2023,0,1,0,0,0,0,1,0,0,10,0,0,4,0,Corporate Services,01-Sep,0,2023-01-13,2023-03-31,0,1,0,10,60,60
JMAN_10025258,20-01-2023,0,1,0,0,0,0,1,0,0,10,0,0,4,0,Corporate Services,01-Sep,0,2023-01-20,2023-03-31,0,1,0,10,60,60
JMAN_10025258,27-01-2023,0,1,0,0,0,0,1,0,0,10,0,0,4,0,Corporate Services,01-Sep,0,2023-01-27,2023-03-31,0,1,0,10,60,60
JMAN_10025258,03-02-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-02-03,2023-03-31,0,1,0,11,,60
JMAN_10025258,10-02-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-02-10,2023-03-31,0,1,0,11,,60
JMAN_10025258,17-02-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-02-17,2023-03-31,0,1,0,11,,60
JMAN_10025258,24-02-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-02-24,2023-03-31,0,1,0,11,,60
JMAN_10025258,03-03-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-03-03,2023-03-31,0,1,0,12,,60
JMAN_10025258,10-03-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-03-10,2023-03-31,0,1,0,12,,60
JMAN_10025258,17-03-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-03-17,2023-03-31,0,1,0,12,,60
JMAN_10025258,24-03-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-03-24,2023-03-31,0,1,0,12,,60
JMAN_10025258,31-03-2023,0,1,0,0,0,0,1,0,0,11,0,0,4,0,Corporate Services,01-Sep,0,2023-03-31,2023-03-31,0,1,0,12,,60
JMAN_10026734,06-01-2023,0,1,0,0,0,0,0,0,1,10,1,0,2,0,Energy & Utilities,01-Sep,0,2023-01-06,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,13-01-2023,0,1,0,0,0,0,0,0,1,10,1,0,2,0,Energy & Utilities,01-Sep,0,2023-01-13,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,20-01-2023,0,1,0,0,0,0,0,0,1,10,1,0,2,0,Energy & Utilities,01-Sep,0,2023-01-20,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,27-01-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-01-27,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,03-02-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-02-03,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,10-02-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-02-10,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,17-02-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-02-17,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,24-02-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-02-24,2023-03-31,0,0.5,0,1,10080,10080
JMAN_10026734,03-03-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-03-03,2023-03-31,0,0.5,0,2,10080,10080
JMAN_10026734,10-03-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-03-10,2023-03-31,0,0.5,0,2,10080,10080
JMAN_10026734,17-03-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-03-17,2023-03-31,0,0.5,0,0,10080,10080
JMAN_10026734,24-03-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-03-24,2023-03-31,0,0.5,0,0,10080,10080
JMAN_10026734,31-03-2023,0,1,0,0,0,0,0,0,1,11,1,0,2,0,Energy & Utilities,01-Sep,0,2023-03-31,2023-03-31,0,0.5,0,0,10080,10080
JMAN_10048042,06-01-2023,1,0,0,0,0,0,0,0,1,9,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-01-06,2023-03-31,0,0.555555556,0,6,9300,32400
JMAN_10048042,13-01-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-01-13,2023-03-31,0,0.555555556,0,6,9300,32400
JMAN_10048042,20-01-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-01-20,2023-03-31,0,0.555555556,0,6,9300,32400
JMAN_10048042,27-01-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-01-27,2023-03-31,0,0.555555556,0,6,9300,32400
JMAN_10048042,03-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-02-03,2023-03-31,0,0.555555556,0,7,9300,32400
JMAN_10048042,10-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-02-10,2023-03-31,0,0.555555556,0,7,9300,32400
JMAN_10048042,17-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-02-17,2023-03-31,0,0.555555556,0,7,9300,32400
JMAN_10048042,24-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-02-24,2023-03-31,0,0.555555556,0,7,9300,32400
JMAN_10048042,03-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-03-03,2023-03-31,0,1,0,8,9300,9300
JMAN_10048042,10-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-03-10,2023-03-31,0,1,0,8,9300,9300
JMAN_10048042,17-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-03-17,2023-03-31,0,1,0,8,9300,9300
JMAN_10048042,24-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-03-24,2023-03-31,0,1,0,8,9300,9300
JMAN_10048042,31-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,1,0,"Retail, Wholesale & Distribution",50 - 99,0,2023-03-31,2023-03-31,0,1,0,8,9300,9300
JMAN_10059360,06-01-2023,0,1,0,0,0,1,0,0,0,9,1,0,1,0,Corporate Services,Oct-49,0,2023-01-06,2023-03-31,0,1,100,2,9761.28,7718.64
JMAN_10059360,13-01-2023,0,1,0,0,0,1,0,0,0,9,1,0,1,0,Corporate Services,Oct-49,0,2023-01-13,2023-03-31,0,1,100,2,9761.28,7718.64
JMAN_10059360,20-01-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-01-20,2023-03-31,0,1,100,2,9761.28,7718.64
JMAN_10059360,27-01-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-01-27,2023-03-31,0,1,100,2,9761.28,7718.64
JMAN_10059360,03-02-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-02-03,2023-03-31,0,1,100,3,9929.4,7792.56
JMAN_10059360,10-02-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-02-10,2023-03-31,0,1,100,3,9929.4,7792.56
JMAN_10059360,17-02-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-02-17,2023-03-31,0,1,100,3,9929.4,7792.56
JMAN_10059360,24-02-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-02-24,2023-03-31,0,1,100,3,9929.4,7792.56
JMAN_10059360,03-03-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-03-03,2023-03-31,0,1,100,4,9929.4,7643.76
JMAN_10059360,10-03-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-03-10,2023-03-31,0,1,100,4,9786.84,7643.76
JMAN_10059360,17-03-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-03-17,2023-03-31,0,1,100,4,9786.84,7643.76
JMAN_10059360,24-03-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-03-24,2023-03-31,0,1,100,4,9786.84,7643.76
JMAN_10059360,31-03-2023,0,1,0,0,0,1,0,0,0,10,1,0,1,0,Corporate Services,Oct-49,0,2023-03-31,2023-03-31,0,1,100,4,9786.84,7643.76
JMAN_10065601,06-01-2023,0,1,0,0,0,0,1,0,0,9,1,0,1,0,Consumer Services,Oct-49,0,2023-01-06,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,13-01-2023,0,1,0,0,0,0,1,0,0,9,1,0,1,0,Consumer Services,Oct-49,0,2023-01-13,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,20-01-2023,0,1,0,0,0,0,1,0,0,9,1,0,1,0,Consumer Services,Oct-49,0,2023-01-20,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,27-01-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-01-27,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,03-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-02-03,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,10-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-02-10,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,17-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-02-17,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,24-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-02-24,2023-03-31,0,1,0,1,10800,10800
JMAN_10065601,03-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-03-03,2023-03-31,0,1,0,2,10800,10800
JMAN_10065601,10-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-03-10,2023-03-31,0,1,0,2,10800,10800
JMAN_10065601,17-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-03-17,2023-03-31,0,1,0,0,10800,10800
JMAN_10065601,24-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-03-24,2023-03-31,0,1,0,0,10800,10800
JMAN_10065601,31-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,1,0,Consumer Services,Oct-49,0,2023-03-31,2023-03-31,0,1,0,0,10800,10800
JMAN_10069485,06-01-2023,1,0,0,0,0,0,0,0,1,14,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-01-06,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,13-01-2023,1,0,0,0,0,0,0,0,1,14,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-01-13,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,20-01-2023,1,0,0,0,0,0,0,0,1,14,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-01-20,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,27-01-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-01-27,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,03-02-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-02-03,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,10-02-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-02-10,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,17-02-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-02-17,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,24-02-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-02-24,2023-03-31,0,1,0,1,3528,2940
JMAN_10069485,03-03-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-03-03,2023-03-31,0,1,0,2,3528,3528
JMAN_10069485,10-03-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-03-10,2023-03-31,0,1,0,2,3528,3528
JMAN_10069485,17-03-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-03-17,2023-03-31,0,1,0,0,3528,3528
JMAN_10069485,24-03-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-03-24,2023-03-31,0,1,0,0,3528,3528
JMAN_10069485,31-03-2023,1,0,0,0,0,0,0,0,1,15,1,0,3,0,Manufacturing & Resources,50 - 99,0,2023-03-31,2023-03-31,0,1,0,0,3528,3528
JMAN_10069632,06-01-2023,0,1,0,0,1,0,0,0,1,9,0,0,1,0,Non-Profits & Associations,500 - 999,0,2023-01-06,2023-03-31,0,0.5,0,6,336,336
JMAN_10069632,13-01-2023,0,1,0,0,1,0,0,0,1,9,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-01-13,2023-03-31,0,0.5,0,6,336,336
JMAN_10069632,20-01-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-01-20,2023-03-31,0,0.5,0,6,408,336
JMAN_10069632,27-01-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-01-27,2023-03-31,0,0.5,0,6,408,336
JMAN_10069632,03-02-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-02-03,2023-03-31,0,0.5,0,7,408,336
JMAN_10069632,10-02-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-02-10,2023-03-31,0,0.5,0,7,408,336
JMAN_10069632,17-02-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-02-17,2023-03-31,0,0.5,0,7,,336
JMAN_10069632,24-02-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-02-24,2023-03-31,0,0.5,0,7,,336
JMAN_10069632,03-03-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-03-03,2023-03-31,0,0.5,0,8,,336
JMAN_10069632,10-03-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-03-10,2023-03-31,0,0.5,0,8,,336
JMAN_10069632,17-03-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-03-17,2023-03-31,0,0.5,0,8,,336
JMAN_10069632,24-03-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-03-24,2023-03-31,0,0.5,0,8,,336
JMAN_10069632,31-03-2023,0,1,0,0,1,0,0,0,1,10,0,0,1,0,Non-Profits & Associations,1000 - 4999,0,2023-03-31,2023-03-31,0,0.5,0,8,,336
JMAN_10078002,06-01-2023,0,1,1,0,0,0,0,0,1,9,1,0,1,0,Manufacturing & Resources,100 - 249,0,2023-01-06,2023-03-31,0,1,80,6,22572,21384
JMAN_10078002,13-01-2023,0,1,1,0,0,0,0,0,1,9,1,0,1,0,Manufacturing & Resources,5000+,0,2023-01-13,2023-03-31,0,1,80,6,22572,21384
JMAN_10078002,20-01-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-01-20,2023-03-31,0,1,80,6,22572,21384
JMAN_10078002,27-01-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-01-27,2023-03-31,0,1,80,6,22572,21384
JMAN_10078002,03-02-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-02-03,2023-03-31,0,1,80,7,22572,21384
JMAN_10078002,10-02-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-02-10,2023-03-31,0,0.888888889,80,7,22572,21384
JMAN_10078002,17-02-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-02-17,2023-03-31,0,0.888888889,80,7,22572,21384
JMAN_10078002,24-02-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-02-24,2023-03-31,0,0.888888889,80,7,22572,21384
JMAN_10078002,03-03-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-03-03,2023-03-31,0,0.888888889,80,8,22572,21384
JMAN_10078002,10-03-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-03-10,2023-03-31,0,0.888888889,80,8,22572,21384
JMAN_10078002,17-03-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-03-17,2023-03-31,0,0.888888889,80,8,22572,21384
JMAN_10078002,24-03-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-03-24,2023-03-31,0,0.888888889,80,8,22572,21384
JMAN_10078002,31-03-2023,0,1,1,0,0,0,0,0,1,10,1,0,1,0,Manufacturing & Resources,5000+,0,2023-03-31,2023-03-31,0,0.888888889,80,8,22572,21384
JMAN_10080251,06-01-2023,1,0,0,0,0,0,0,0,1,9,1,0,3,0,Education,100 - 249,0,2023-01-06,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,13-01-2023,1,0,0,0,0,0,0,0,1,9,1,0,3,0,Education,100 - 249,0,2023-01-13,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,20-01-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-01-20,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,27-01-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-01-27,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,03-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-02-03,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,10-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-02-10,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,17-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-02-17,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,24-02-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-02-24,2023-03-31,0,0.625,0,1,6144,6144
JMAN_10080251,03-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-03-03,2023-03-31,0,0.625,0,2,6144,6144
JMAN_10080251,10-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-03-10,2023-03-31,0,0.75,0,2,6144,6144
JMAN_10080251,17-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-03-17,2023-03-31,0,0.75,0,0,6144,6144
JMAN_10080251,24-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-03-24,2023-03-31,0,0.75,0,0,6144,6144
JMAN_10080251,31-03-2023,1,0,0,0,0,0,0,0,1,10,1,0,3,0,Education,100 - 249,0,2023-03-31,2023-03-31,0,0.75,0,0,6144,6144
JMAN_10097075,06-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,3,0,Energy & Utilities,1000 - 4999,0,2023-01-06,2023-03-31,0,1,0,10,36984,36984
JMAN_10097075,13-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,3,0,Energy & Utilities,5000+,0,2023-01-13,2023-03-31,0,1,0,10,36984,36984
JMAN_10097075,20-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,3,0,Energy & Utilities,5000+,0,2023-01-20,2023-03-31,0,1,0,10,36984,36984
JMAN_10097075,27-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,3,0,Energy & Utilities,5000+,0,2023-01-27,2023-03-31,0,1,0,10,36984,36984
JMAN_10097075,03-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-02-03,2023-03-31,0,1,0,11,36984,36984
JMAN_10097075,10-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-02-10,2023-03-31,0,1,0,11,,36984
JMAN_10097075,17-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-02-17,2023-03-31,0,1,0,11,,36984
JMAN_10097075,24-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-02-24,2023-03-31,0,1,0,11,,36984
JMAN_10097075,03-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-03-03,2023-03-31,0,1,0,12,,36984
JMAN_10097075,10-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-03-10,2023-03-31,0,1,0,12,,36984
JMAN_10097075,17-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-03-17,2023-03-31,0,1,0,12,,36984
JMAN_10097075,24-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-03-24,2023-03-31,0,1,0,12,,36984
JMAN_10097075,31-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,3,0,Energy & Utilities,5000+,0,2023-03-31,2023-03-31,0,1,0,12,,36984
JMAN_1009797,06-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,4,0,Energy & Utilities,1000 - 4999,0,2023-01-06,2023-03-31,0,1,0,4,12744,12744
JMAN_1009797,13-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,4,0,Energy & Utilities,5000+,0,2023-01-13,2023-03-31,0,1,0,4,12744,12744
JMAN_1009797,20-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,4,0,Energy & Utilities,5000+,0,2023-01-20,2023-03-31,0,1,0,4,12744,12744
JMAN_1009797,27-01-2023,0,1,0,1,0,0,0,0,1,26,1,0,4,0,Energy & Utilities,5000+,0,2023-01-27,2023-03-31,0,1,0,4,12744,12744
JMAN_1009797,03-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-02-03,2023-03-31,0,1,0,5,12744,12744
JMAN_1009797,10-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-02-10,2023-03-31,0,1,0,5,12744,12744
JMAN_1009797,17-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-02-17,2023-03-31,0,1,0,5,12744,12744
JMAN_1009797,24-02-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-02-24,2023-03-31,0,1,0,5,12744,12744
JMAN_1009797,03-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-03-03,2023-03-31,0,1,0,6,12744,12744
JMAN_1009797,10-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-03-10,2023-03-31,0,1,0,6,12744,12744
JMAN_1009797,17-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-03-17,2023-03-31,0,1,0,6,12744,12744
JMAN_1009797,24-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-03-24,2023-03-31,0,1,0,6,12744,12744
JMAN_1009797,31-03-2023,0,1,0,1,0,0,0,0,1,27,1,0,4,0,Energy & Utilities,5000+,0,2023-03-31,2023-03-31,0,1,0,6,12744,12744
JMAN_10112853,06-01-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-01-06,2023-03-31,0,1,0,1,2469.6,2469.6
JMAN_10112853,13-01-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-01-13,2023-03-31,0,1,0,1,2469.6,2469.6
JMAN_10112853,20-01-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-01-20,2023-03-31,0,1,0,1,2469.6,2469.6
JMAN_10112853,27-01-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-01-27,2023-03-31,0,1,0,1,2469.6,2469.6
JMAN_10112853,03-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-02-03,2023-03-31,0,1,0,2,2469.6,2469.6
JMAN_10112853,10-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-02-10,2023-03-31,0,1,0,2,,2469.6
JMAN_10112853,17-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-02-17,2023-03-31,0,1,0,2,,2469.6
JMAN_10112853,24-02-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-02-24,2023-03-31,0,1,0,2,,2469.6
JMAN_10112853,03-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-03-03,2023-03-31,0,1,0,3,,2469.6
JMAN_10112853,10-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-03-10,2023-03-31,0,1,0,3,,2469.6
JMAN_10112853,17-03-2023,0,1,0,0,0,0,1,0,0,10,1,0,2,0,Technology,01-Sep,0,2023-03-17,2023-03-31,0,1,0,3,,2469.6
