last_outage,avg_csat_score
1,25.00000000000000000000
2,15.65018315018315018095
3,16.53116226838854575985
4,22.50000000000000000000
5,0.00000000000000000000
6,17.80795043882292204497
8,12.13399503722084367097
10,0.00000000000000000000
11,0.00000000000000000000
12,16.04267265581134194270
14,25.00000000000000000000
15,21.86234817813765182105
17,41.72649572649572649444
21,25.22943143812709030174
